ACC,RT,avg_easyness,con,diff1,diff2,distance,easyness,n1,n2,play,practice,ratio,session,sid,sticking_point,stuck,trial
0,342,0.1105,incon,0.75,0.857142857,2,-0.171,19,21,1,False,0.9,1,760050,,True,39
1,853,,incon,0.083333333,0.285714286,3,0.5735,1,4,1,False,0.25,1,673042,False,,7
1,690,,con,0.166666667,0.571428571,3,0.655,3,6,1,False,0.5,1,673042,False,,8
1,815,,incon,0.25,0.857142857,2,0.5925,5,7,1,False,0.71,1,673042,False,,9
0,1286,,incon,0.333333333,1.0,1,-0.643,7,8,1,False,0.88,1,673042,False,,10
0,1001,0.1355,incon,0.291666667,0.857142857,1,-0.5005,9,10,1,False,0.9,1,673042,False,,11
0,1983,-0.1775,con,0.25,0.714285714,1,-0.9915,8,9,1,False,0.89,1,673042,True,,12
1,1092,-0.2177,incon,0.291666667,0.857142857,7,0.454,7,14,1,False,0.5,1,673042,False,True,13
1,1444,-0.2806,incon,0.291666667,0.714285714,1,0.278,8,9,1,False,0.89,1,673042,False,True,14
1,1132,-0.0652,con,0.291666667,0.571428571,1,0.434,10,11,1,False,0.91,1,673042,False,True,15
1,589,0.176,con,0.25,0.857142857,8,0.7055,8,16,1,False,0.5,1,673042,False,True,16
1,864,0.4879,incon,0.25,0.571428571,1,0.568,7,8,1,False,0.88,1,673042,False,True,17
1,1557,0.4414,con,0.208333333,0.857142857,1,0.2215,9,10,1,False,0.9,1,673042,False,True,18
1,1179,0.4679,incon,0.208333333,0.714285714,1,0.4105,6,7,1,False,0.86,1,673042,False,True,19
1,649,,con,0.083333333,0.285714286,3,0.6755,1,4,1,False,0.25,1,248555,,,7
1,929,,incon,0.166666667,0.571428571,3,0.5355,3,6,1,False,0.5,1,248555,,,8
1,1011,,incon,0.25,0.857142857,2,0.4945,5,7,1,False,0.71,1,248555,,,9
1,798,,incon,0.291666667,1.0,1,0.601,7,8,1,False,0.88,1,248555,,,10
1,810,0.5803,con,0.375,1.0,1,0.595,8,9,1,False,0.89,1,248555,,,11
0,932,0.352,incon,0.458333333,1.0,1,-0.466,10,11,1,False,0.91,1,248555,,,12
1,1093,0.3356,con,0.416666667,0.857142857,1,0.4535,12,13,1,False,0.92,1,248555,,,13
1,1034,0.3333,incon,0.458333333,1.0,1,0.483,11,12,1,False,0.92,1,248555,,,14
1,1343,0.2788,incon,0.5,1.0,1,0.3285,12,13,1,False,0.92,1,248555,,,15
1,1505,0.2093,incon,0.541666667,1.0,1,0.2475,13,14,1,False,0.93,1,248555,,,16
1,1002,0.4023,con,0.583333333,0.857142857,2,0.499,14,16,1,False,0.88,1,248555,,,17
1,1630,0.3486,incon,0.625,1.0,2,0.185,15,17,1,False,0.88,1,248555,,,18
0,1985,0.0535,incon,0.583333333,1.0,2,-0.9925,16,18,1,False,0.89,1,248555,,,19
0,1610,-0.1732,incon,0.541666667,0.857142857,2,-0.805,15,17,1,False,0.88,1,248555,,,20
1,1374,-0.1601,con,0.583333333,1.0,2,0.313,14,16,1,False,0.88,1,248555,,True,21
0,1325,-0.3924,incon,0.583333333,0.857142857,2,-0.6625,15,17,1,False,0.88,1,248555,,True,22
0,972,-0.5266,incon,0.583333333,0.714285714,5,-0.486,17,22,1,False,0.77,1,248555,,True,23
1,866,-0.2147,con,0.541666667,1.0,5,0.567,15,20,1,False,0.75,1,248555,,True,24
0,1009,-0.1546,con,0.541666667,0.714285714,2,-0.5045,14,16,1,False,0.88,1,248555,,True,25
0,906,-0.3078,incon,0.5,1.0,3,-0.453,16,19,1,False,0.84,1,248555,,True,26
1,939,-0.0692,incon,0.5,0.857142857,1,0.5305,13,14,1,False,0.93,1,248555,,True,27
1,443,,con,0.083333333,0.285714286,3,0.7785,1,4,1,False,0.25,1,418685,False,,7
1,616,,incon,0.166666667,0.571428571,3,0.692,3,6,1,False,0.5,1,418685,False,,8
1,519,,con,0.25,0.857142857,2,0.7405,5,7,1,False,0.71,1,418685,False,,9
0,913,,incon,0.333333333,1.0,1,-0.4565,7,8,1,False,0.88,1,418685,False,,10
1,1099,0.441,incon,0.291666667,0.857142857,1,0.4505,9,10,1,False,0.9,1,418685,False,,11
0,1239,0.1614,incon,0.333333333,1.0,1,-0.6195,8,9,1,False,0.89,1,418685,False,,12
1,1108,0.1122,con,0.291666667,0.857142857,1,0.446,9,10,1,False,0.9,1,418685,False,,13
1,1142,0.0499,con,0.333333333,1.0,1,0.429,8,9,1,False,0.89,1,418685,False,,14
1,983,0.2429,con,0.416666667,1.0,1,0.5085,9,10,1,False,0.9,1,418685,False,,15
1,1062,0.2466,incon,0.5,1.0,1,0.469,11,12,1,False,0.92,1,418685,False,,16
1,1172,0.4533,con,0.5,1.0,1,0.414,13,14,1,False,0.93,1,418685,False,,17
1,988,0.4653,incon,0.541666667,1.0,4,0.506,15,19,1,False,0.79,1,418685,False,,18
0,1188,0.2607,incon,0.625,1.0,2,-0.594,14,16,1,False,0.88,1,418685,False,,19
0,1514,0.0076,con,0.583333333,0.857142857,2,-0.757,16,18,1,False,0.89,1,418685,False,,20
0,1982,-0.2844,incon,0.541666667,0.714285714,2,-0.991,15,17,1,False,0.88,1,418685,True,,21
1,1308,-0.298,con,0.583333333,0.857142857,5,0.346,14,19,1,False,0.74,1,418685,False,True,22
1,967,-0.2959,con,0.583333333,0.714285714,2,0.5165,15,17,1,False,0.88,1,418685,False,True,23
1,1151,-0.0922,con,0.583333333,0.571428571,3,0.4245,17,20,1,False,0.85,1,418685,False,True,24
1,623,0.1969,incon,0.541666667,0.857142857,10,0.6885,15,25,1,False,0.6,1,418685,False,True,25
1,1173,0.4778,con,0.541666667,0.571428571,2,0.4135,14,16,1,False,0.88,1,418685,False,True,26
1,1061,0.5025,incon,0.5,0.857142857,3,0.4695,16,19,1,False,0.84,1,418685,False,True,27
1,1218,0.4774,incon,0.5,0.714285714,1,0.391,13,14,1,False,0.93,1,418685,False,True,28
1,866,,incon,,,9,,3,12,1,False,0.25,1,977377,,,7
1,846,,con,,,13,,4,17,1,False,0.24,1,977377,,,8
1,1195,,con,,,5,,5,10,1,False,0.5,1,977377,,,9
1,1232,,incon,,,7,,6,13,1,False,0.46,1,977377,,,11
1,1693,,con,,,2,,7,9,1,False,0.78,1,977377,,,12
1,1744,,con,,,3,,8,11,1,False,0.73,1,977377,,,13
1,1040,,incon,,,6,,10,16,1,False,0.63,1,977377,,,14
1,1470,,incon,,,3,,8,11,1,False,0.73,1,977377,,,15
0,2145,,con,,,1,,10,11,1,False,0.91,1,977377,,,17
1,1227,,con,,,1,,8,9,1,False,0.89,1,977377,,,18
1,847,,incon,,,1,,9,10,1,False,0.9,1,977377,,,19
1,1554,,incon,,,1,,10,11,1,False,0.91,1,977377,,,20
1,761,,con,,,28,,12,40,1,False,0.3,1,977377,,,21
1,642,,con,,,22,,11,33,1,False,0.33,1,977377,,,22
1,1142,,incon,,,12,,12,24,1,False,0.5,1,977377,,,23
1,1021,,incon,,,13,,13,26,1,False,0.5,1,977377,,,24
1,1338,,incon,,,16,,15,31,1,False,0.48,1,977377,,,25
1,986,,con,,,7,,14,21,1,False,0.67,1,977377,,,26
1,1114,,con,,,5,,15,20,1,False,0.75,1,977377,,,27
1,1180,,con,,,8,,17,25,1,False,0.68,1,977377,,,28
1,1467,,incon,,,5,,16,21,1,False,0.76,1,977377,,,29
1,910,,con,,,2,,17,19,1,False,0.89,1,977377,,,30
0,1079,,con,,,2,,18,20,1,False,0.9,1,977377,,,31
1,1458,,incon,,,2,,17,19,1,False,0.89,1,977377,,,32
0,1303,,incon,,,2,,18,20,1,False,0.9,1,977377,,,33
1,1512,,incon,,,6,,17,23,1,False,0.74,1,977377,,,34
1,1522,,con,,,1,,19,20,1,False,0.95,1,977377,,,35
1,1308,,con,,,7,,18,25,1,False,0.72,1,977377,,,36
1,1364,,incon,,,52,,20,72,1,False,0.28,1,977377,,,37
1,1300,,incon,,,37,,18,55,1,False,0.33,1,977377,,,38
1,1527,,incon,,,19,,19,38,1,False,0.5,1,977377,,,39
1,1064,,con,,,10,,20,30,1,False,0.67,1,977377,,,40
1,1690,,incon,,,5,,22,27,1,False,0.81,1,977377,,,41
1,1109,,con,,,7,,21,28,1,False,0.75,1,977377,,,42
1,1422,,incon,,,10,,23,33,1,False,0.7,1,977377,,,43
0,1588,,incon,,,7,,21,28,1,False,0.75,1,977377,,,44
1,1354,,con,,,7,,20,27,1,False,0.74,1,977377,,,45
0,1795,,incon,,,7,,21,28,1,False,0.75,1,977377,,,46
1,713,,con,,,10,,20,30,1,False,0.67,1,977377,,,47
1,1196,,con,,,7,,21,28,1,False,0.75,1,977377,,,48
0,1090,,con,,,7,,22,29,1,False,0.76,1,977377,,,49
1,795,,incon,,,7,,21,28,1,False,0.75,1,977377,,,50
1,662,,con,0.041666667,0.142857143,3,0.669,1,4,1,False,0.25,1,578091,,,7
1,881,,con,0.125,0.428571429,4,0.5595,2,6,1,False,0.33,1,578091,,,8
1,1535,,incon,0.208333333,0.714285714,7,0.2325,4,11,1,False,0.36,1,578091,,,9
1,1581,,con,0.166666667,0.857142857,2,0.2095,6,8,1,False,0.75,1,578091,,,10
1,1954,0.3387,con,0.208333333,0.714285714,1,0.023,5,6,1,False,0.83,1,578091,,,11
0,1984,0.0065,incon,0.166666667,0.571428571,2,-0.992,6,8,1,False,0.75,1,578091,,,12
1,1243,-0.0297,con,0.125,0.428571429,2,0.3785,5,7,1,False,0.71,1,578091,,,13
1,1567,-0.0329,con,0.166666667,0.571428571,2,0.2165,4,6,1,False,0.67,1,578091,,True,14
1,1091,0.0161,con,0.166666667,0.428571429,2,0.4545,5,7,1,False,0.71,1,578091,,True,15
1,1052,0.1063,incon,0.166666667,0.285714286,1,0.474,7,8,1,False,0.88,1,578091,,True,16
1,902,0.4145,incon,0.125,0.571428571,5,0.549,5,10,1,False,0.5,1,578091,,True,17
1,1358,0.403,con,0.125,0.285714286,1,0.321,4,5,1,False,0.8,1,578091,,True,18
1,1147,0.445,con,0.083333333,0.571428571,2,0.4265,6,8,1,False,0.75,1,578091,,True,19
1,926,0.4615,incon,0.083333333,0.428571429,1,0.537,3,4,1,False,0.75,1,578091,,True,20
1,451,,incon,0.0,0.285714286,3,0.7745,1,4,1,False,0.25,1,481724,,,7
0,1983,,incon,0.083333333,0.571428571,1,-0.9915,2,3,1,False,0.67,1,481724,,,8
1,598,,con,0.041666667,0.428571429,1,0.701,3,4,1,False,0.75,1,481724,,,9
1,614,,incon,0.125,0.714285714,1,0.693,2,3,1,False,0.67,1,481724,,,10
1,1571,0.2783,incon,0.208333333,1.0,1,0.2145,4,5,1,False,0.8,1,481724,,,11
1,964,0.227,con,0.208333333,1.0,1,0.518,6,7,1,False,0.86,1,481724,,,12
1,571,0.5682,incon,0.291666667,1.0,4,0.7145,8,12,1,False,0.67,1,481724,,,13
1,927,0.5353,incon,0.375,1.0,1,0.5365,9,10,1,False,0.9,1,481724,,,14
1,640,0.5327,con,0.458333333,1.0,1,0.68,10,11,1,False,0.91,1,481724,,,15
0,521,0.4377,incon,0.541666667,1.0,1,-0.2605,12,13,1,False,0.92,1,481724,,,16
0,743,0.2598,incon,0.5,0.857142857,2,-0.3715,14,16,1,False,0.88,1,481724,,,17
0,755,0.0414,con,0.458333333,0.714285714,1,-0.3775,13,14,1,False,0.93,1,481724,,,18
1,594,0.0747,con,0.416666667,0.571428571,4,0.703,12,16,1,False,0.75,1,481724,,,19
1,518,0.0869,incon,0.5,0.857142857,4,0.741,11,15,1,False,0.73,1,481724,,,20
0,732,0.0658,incon,0.583333333,1.0,1,-0.366,13,14,1,False,0.93,1,481724,,,21
1,737,0.2664,con,0.541666667,0.857142857,2,0.6315,15,17,1,False,0.88,1,481724,,,22
0,518,0.2901,incon,0.625,1.0,2,-0.259,14,16,1,False,0.88,1,481724,,,23
0,648,0.0847,con,0.583333333,0.857142857,2,-0.324,16,18,1,False,0.89,1,481724,,,24
1,760,0.0605,con,0.541666667,0.714285714,2,0.62,15,17,1,False,0.88,1,481724,,,25
1,566,0.2771,incon,0.625,1.0,5,0.717,14,19,1,False,0.74,1,481724,,,26
0,539,0.0969,incon,0.708333333,1.0,2,-0.2695,16,18,1,False,0.89,1,481724,,,27
1,913,0.2574,con,0.666666667,0.857142857,2,0.5435,18,20,1,False,0.9,1,481724,,,28
0,743,0.2479,incon,0.75,1.0,2,-0.3715,17,19,1,False,0.89,1,481724,,,29
1,740,0.2499,con,0.708333333,0.857142857,2,0.63,19,21,1,False,0.9,1,481724,,,30
0,1983,-0.0918,incon,0.791666667,1.0,2,-0.9915,18,20,1,False,0.9,1,481724,,,31
1,607,0.1014,con,0.833333333,1.0,2,0.6965,20,22,1,False,0.91,1,481724,,True,32
0,950,-0.1023,con,0.833333333,1.0,2,-0.475,21,23,1,False,0.91,1,481724,,True,33
0,663,-0.0943,incon,0.833333333,0.857142857,5,-0.3315,23,28,1,False,0.82,1,481724,,True,34
1,716,-0.0919,con,0.791666667,1.0,2,0.642,21,23,1,False,0.91,1,481724,,True,35
1,1019,0.2045,con,0.791666667,0.857142857,2,0.4905,20,22,1,False,0.91,1,481724,,True,36
0,819,-0.0167,incon,0.75,1.0,5,-0.4095,22,27,1,False,0.81,1,481724,,True,37
0,685,0.0098,con,0.75,1.0,2,-0.3425,19,21,1,False,0.9,1,481724,,True,38
1,392,,con,0.083333333,0.285714286,3,0.804,1,4,2,False,0.25,1,772638,,,7
1,406,,con,0.166666667,0.571428571,3,0.797,3,6,2,False,0.5,1,772638,,,8
1,489,,con,0.25,0.857142857,2,0.7555,5,7,2,False,0.71,1,772638,,,9
1,581,,incon,0.333333333,1.0,1,0.7095,7,8,2,False,0.88,1,772638,,,10
1,610,0.7522,con,0.416666667,1.0,1,0.695,9,10,2,False,0.9,1,772638,,,11
0,545,0.5369,incon,0.5,1.0,1,-0.2725,11,12,2,False,0.92,1,772638,,,12
0,489,0.3286,incon,0.458333333,0.857142857,1,-0.2445,13,14,2,False,0.93,1,772638,,,13
1,403,0.3372,con,0.416666667,0.714285714,1,0.7985,12,13,2,False,0.92,1,772638,,,14
1,460,0.3493,incon,0.5,1.0,4,0.77,11,15,2,False,0.73,1,772638,,,15
1,875,0.3228,con,0.583333333,1.0,1,0.5625,13,14,2,False,0.93,1,772638,,,16
1,541,0.5232,con,0.666666667,1.0,2,0.7295,15,17,2,False,0.88,1,772638,,,17
1,439,0.7282,incon,0.75,1.0,2,0.7805,17,19,2,False,0.89,1,772638,,,18
0,506,0.5179,incon,0.833333333,1.0,2,-0.253,19,21,2,False,0.9,1,772638,,,19
1,421,0.5218,con,0.791666667,0.857142857,2,0.7895,21,23,2,False,0.91,1,772638,,,20
1,556,0.5537,incon,0.875,1.0,2,0.722,20,22,2,False,0.91,1,772638,,,21
1,610,0.5468,con,0.958333333,1.0,2,0.695,22,24,2,False,0.92,1,772638,,,22
0,557,0.335,incon,1.0,1.0,3,-0.2785,24,27,2,False,0.89,1,772638,,True,23
0,571,0.3285,incon,1.0,1.0,3,-0.2855,25,28,2,False,0.89,1,772638,,True,24
0,441,0.1265,incon,1.0,0.857142857,6,-0.2205,27,33,2,False,0.82,1,772638,,True,25
1,478,0.1343,con,1.0,1.0,3,0.761,25,28,2,False,0.89,1,772638,,True,26
0,439,-0.0486,incon,1.0,0.857142857,6,-0.2195,27,33,2,False,0.82,1,772638,,True,27
1,548,0.1523,incon,0.958333333,1.0,3,0.726,25,28,2,False,0.89,1,772638,,True,28
1,413,0.3681,incon,0.958333333,1.0,3,0.7935,24,27,2,False,0.89,1,772638,,True,29
1,558,,con,0.083333333,0.285714286,3,0.721,1,4,1,False,0.25,1,145567,,,7
1,539,,con,0.166666667,0.571428571,3,0.7305,3,6,1,False,0.5,1,145567,,,8
1,1447,,incon,0.25,0.857142857,2,0.2765,5,7,1,False,0.71,1,145567,,,9
1,1772,,con,0.25,1.0,1,0.114,7,8,1,False,0.88,1,145567,,,10
1,626,0.5058,con,0.25,1.0,4,0.687,9,13,1,False,0.69,1,145567,,,11
1,581,0.5035,con,0.333333333,1.0,1,0.7095,7,8,1,False,0.88,1,145567,,,12
0,1983,0.1591,incon,0.416666667,1.0,1,-0.9915,9,10,1,False,0.9,1,145567,,,13
1,1438,0.16,incon,0.375,0.857142857,1,0.281,11,12,1,False,0.92,1,145567,,,14
1,1220,0.2152,incon,0.416666667,1.0,1,0.39,10,11,1,False,0.91,1,145567,,,15
1,852,0.1926,con,0.416666667,1.0,1,0.574,11,12,1,False,0.92,1,145567,,,16
1,839,0.1668,incon,0.5,1.0,4,0.5805,13,17,1,False,0.76,1,145567,,,17
0,1985,0.1666,con,0.583333333,1.0,1,-0.9925,14,15,1,False,0.93,1,145567,,,18
1,804,0.23,con,0.541666667,0.857142857,2,0.598,15,17,1,False,0.88,1,145567,,,19
1,1144,0.2376,con,0.625,1.0,2,0.428,14,16,1,False,0.88,1,145567,,,20
0,1742,-0.0514,incon,0.708333333,1.0,2,-0.871,16,18,1,False,0.89,1,145567,,,21
1,1077,-0.0752,con,0.75,1.0,2,0.4615,18,20,1,False,0.9,1,145567,,True,22
0,1759,-0.0526,incon,0.75,1.0,2,-0.8795,19,21,1,False,0.9,1,145567,,True,23
0,1253,-0.2975,incon,0.75,0.857142857,5,-0.6265,21,26,1,False,0.81,1,145567,,True,24
0,1201,-0.5032,con,0.708333333,1.0,2,-0.6005,19,21,1,False,0.9,1,145567,,True,25
0,1985,-0.5275,con,0.708333333,0.857142857,2,-0.9925,18,20,1,False,0.9,1,145567,,True,26
1,714,-0.4912,con,0.666666667,1.0,5,0.643,20,25,1,False,0.8,1,145567,,True,27
1,1367,-0.252,incon,0.666666667,1.0,2,0.3165,17,19,1,False,0.89,1,145567,,True,28
1,584,,con,0.083333333,0.285714286,3,0.708,1,4,1,False,0.25,1,446490,,,7
1,952,,con,0.166666667,0.571428571,3,0.524,3,6,1,False,0.5,1,446490,,,8
1,826,,incon,0.25,0.857142857,2,0.587,5,7,1,False,0.71,1,446490,,,9
0,931,,incon,0.333333333,1.0,1,-0.4655,7,8,1,False,0.88,1,446490,,,10
1,1535,0.3172,con,0.291666667,0.857142857,1,0.2325,9,10,1,False,0.9,1,446490,,,11
1,1657,0.2099,incon,0.333333333,0.714285714,1,0.1715,8,9,1,False,0.89,1,446490,,,12
1,1240,0.1811,incon,0.333333333,0.714285714,3,0.38,9,12,1,False,0.75,1,446490,,,13
1,1439,0.1198,incon,0.375,0.857142857,6,0.2805,11,17,1,False,0.65,1,446490,,,14
1,1405,0.2724,con,0.416666667,1.0,1,0.2975,10,11,1,False,0.91,1,446490,,,15
0,1587,0.0672,incon,0.458333333,1.0,1,-0.7935,11,12,1,False,0.92,1,446490,,,16
1,995,0.1334,con,0.416666667,0.857142857,1,0.5025,12,13,1,False,0.92,1,446490,,,17
0,1987,-0.1413,incon,0.5,1.0,1,-0.9935,11,12,1,False,0.92,1,446490,,,18
0,990,-0.2964,con,0.541666667,1.0,1,-0.495,13,14,1,False,0.93,1,446490,,True,19
1,1129,-0.2688,con,0.541666667,1.0,2,0.4355,14,16,1,False,0.88,1,446490,,True,20
1,1744,-0.0845,incon,0.541666667,0.857142857,5,0.128,16,21,1,False,0.76,1,446490,,True,21
1,838,-0.0688,incon,0.5,1.0,2,0.581,14,16,1,False,0.88,1,446490,,True,22
1,1350,0.1949,incon,0.5,0.857142857,1,0.325,13,14,1,False,0.93,1,446490,,True,23
1,1454,0.3485,con,0.458333333,1.0,4,0.273,15,19,1,False,0.79,1,446490,,True,24
0,1692,0.0922,incon,0.458333333,1.0,1,-0.846,12,13,1,False,0.92,1,446490,,True,25
1,643,,con,0.083333333,0.285714286,3,0.6785,1,4,1,False,0.25,1,416246,,,7
1,739,,con,0.166666667,0.571428571,3,0.6305,3,6,1,False,0.5,1,416246,,,8
1,1344,,incon,0.25,0.857142857,2,0.328,5,7,1,False,0.71,1,416246,,,9
1,970,,con,0.291666667,1.0,1,0.515,7,8,1,False,0.88,1,416246,,,10
1,982,0.5322,con,0.375,1.0,1,0.509,8,9,1,False,0.89,1,416246,,,11
1,1457,0.4508,con,0.458333333,1.0,1,0.2715,10,11,1,False,0.91,1,416246,,,12
0,1617,0.163,incon,0.5,1.0,1,-0.8085,12,13,1,False,0.92,1,416246,,,13
1,908,0.2066,incon,0.458333333,0.857142857,1,0.546,13,14,1,False,0.93,1,416246,,,14
0,1097,-0.0061,incon,0.541666667,1.0,1,-0.5485,12,13,1,False,0.92,1,416246,,,15
1,1553,-0.0632,con,0.583333333,1.0,2,0.2235,14,16,1,False,0.88,1,416246,,True,16
1,765,0.006,con,0.583333333,1.0,2,0.6175,15,17,1,False,0.88,1,416246,,True,17
1,774,0.2903,con,0.583333333,0.857142857,5,0.613,17,22,1,False,0.77,1,416246,,True,18
0,1388,0.0423,incon,0.541666667,1.0,2,-0.694,15,17,1,False,0.88,1,416246,,True,19
0,992,0.0528,con,0.541666667,0.857142857,2,-0.496,14,16,1,False,0.88,1,416246,,True,20
1,739,0.1342,con,0.5,1.0,5,0.6305,16,21,1,False,0.76,1,416246,,True,21
1,933,0.1174,con,0.5,1.0,1,0.5335,13,14,1,False,0.93,1,416246,,True,22
1,598,,con,0.083333333,0.285714286,3,0.701,1,4,1,False,0.25,1,466704,,,7
1,605,,incon,0.166666667,0.571428571,3,0.6975,3,6,1,False,0.5,1,466704,,,8
1,609,,con,0.25,0.857142857,2,0.6955,5,7,1,False,0.71,1,466704,,,9
1,706,,con,0.333333333,1.0,1,0.647,7,8,1,False,0.88,1,466704,,,10
0,730,0.4752,con,0.416666667,1.0,1,-0.365,9,10,1,False,0.9,1,466704,,,11
1,635,0.4715,incon,0.375,0.857142857,1,0.6825,11,12,1,False,0.92,1,466704,,,12
0,780,0.254,incon,0.458333333,1.0,1,-0.39,10,11,1,False,0.91,1,466704,,,13
0,741,0.0408,incon,0.416666667,0.857142857,1,-0.3705,12,13,1,False,0.92,1,466704,,,14
0,844,-0.173,con,0.375,0.714285714,1,-0.422,11,12,1,False,0.92,1,466704,,,15
1,744,0.0256,incon,0.416666667,0.857142857,3,0.628,10,13,1,False,0.77,1,466704,,True,16
1,917,-0.0026,con,0.416666667,0.714285714,1,0.5415,11,12,1,False,0.92,1,466704,,True,17
1,1129,0.1625,incon,0.416666667,0.571428571,2,0.4355,13,15,1,False,0.87,1,466704,,True,18
1,718,0.3648,incon,0.375,0.857142857,9,0.641,11,20,1,False,0.55,1,466704,,True,19
0,810,0.3682,con,0.375,0.571428571,1,-0.405,10,11,1,False,0.91,1,466704,,True,20
1,773,0.3653,incon,0.333333333,0.857142857,1,0.6135,12,13,1,False,0.92,1,466704,,True,21
0,751,0.1819,con,0.333333333,0.714285714,1,-0.3755,9,10,1,False,0.9,1,466704,,True,22
1,471,,con,0.0,0.142857143,8,0.7645,1,9,1,False,0.11,1,297039,,True,13
1,1074,,con,0.0,0.0,1,0.463,3,4,1,False,0.75,1,297039,,True,14
1,980,,incon,0.083333333,0.285714286,3,0.51,1,4,1,False,0.25,1,737739,,,7
1,490,,incon,0.166666667,0.571428571,3,0.755,3,6,1,False,0.5,1,737739,,,8
1,1669,,con,0.25,0.857142857,2,0.1655,5,7,1,False,0.71,1,737739,,,9
0,1984,,con,0.25,0.857142857,1,-0.992,7,8,1,False,0.88,1,737739,,,10
1,861,0.2016,con,0.208333333,0.714285714,4,0.5695,9,13,1,False,0.69,1,737739,,,11
0,1986,-0.099,incon,0.291666667,1.0,2,-0.993,6,8,1,False,0.75,1,737739,,,12
1,1154,-0.1654,incon,0.333333333,1.0,1,0.423,8,9,1,False,0.89,1,737739,,True,13
1,1121,-0.1106,con,0.333333333,1.0,1,0.4395,9,10,1,False,0.9,1,737739,,True,14
0,877,0.0001,con,0.333333333,0.857142857,4,-0.4385,11,15,1,False,0.73,1,737739,,True,15
0,611,-0.1749,incon,0.291666667,1.0,1,-0.3055,9,10,1,False,0.9,1,737739,,True,16
0,1056,-0.0819,con,0.291666667,0.857142857,1,-0.528,8,9,1,False,0.89,1,737739,,True,17
1,875,-0.054,con,0.25,1.0,4,0.5625,10,14,1,False,0.71,1,737739,,True,18
0,864,-0.2283,con,0.25,1.0,1,-0.432,7,8,1,False,0.88,1,737739,,True,19
1,682,,con,0.0,0.285714286,3,0.659,1,4,3,False,0.25,1,746067,,,7
1,900,,con,,,4,0.55,12,16,1,False,0.75,1,746067,,,8
1,813,,incon,0.083333333,0.571428571,1,0.5935,2,3,3,False,0.67,1,746067,,,8
1,1584,,con,,,1,0.208,10,11,1,False,0.91,1,746067,,,9
1,875,,incon,0.166666667,0.857142857,1,0.5625,3,4,3,False,0.75,1,746067,,,9
1,902,,incon,0.25,1.0,1,0.549,5,6,3,False,0.83,1,746067,,,10
0,2265,-0.124833333,incon,,,4,-1.1325,11,15,1,False,0.73,1,746067,,,11
0,1191,0.3537,con,0.333333333,1.0,1,-0.5955,7,8,3,False,0.88,1,746067,,,11
0,1149,-0.499666667,incon,,,1,-0.5745,8,9,1,False,0.89,1,746067,,,12
1,893,0.3326,con,0.291666667,0.857142857,1,0.5535,9,10,3,False,0.9,1,746067,,,12
1,895,-0.384833333,con,,,4,0.5525,10,14,1,False,0.71,1,746067,,,13
1,1095,0.3044,con,0.375,1.0,1,0.4525,8,9,3,False,0.89,1,746067,,,13
1,1482,0.2437,incon,0.416666667,1.0,1,0.259,10,11,3,False,0.91,1,746067,,,14
1,1398,0.1941,incon,0.5,1.0,1,0.301,11,12,3,False,0.92,1,746067,,,15
0,1596,0.1536,con,0.5,1.0,1,-0.798,13,14,3,False,0.93,1,746067,,,16
1,1642,0.0787,incon,0.458333333,0.857142857,4,0.179,15,19,3,False,0.79,1,746067,,,17
1,1662,0.022,incon,0.5,0.714285714,1,0.169,12,13,3,False,0.92,1,746067,,,18
1,1306,0.0396,con,0.458333333,0.857142857,4,0.347,13,17,3,False,0.76,1,746067,,,19
0,1396,-0.1602,incon,0.458333333,1.0,1,-0.698,12,13,3,False,0.92,1,746067,,,20
1,1619,0.0375,con,0.5,1.0,4,0.1905,14,18,3,False,0.78,1,746067,,True,21
0,1686,-0.1669,con,0.5,1.0,1,-0.843,13,14,3,False,0.93,1,746067,,True,22
1,1866,-0.1873,incon,0.5,0.857142857,4,0.067,15,19,3,False,0.79,1,746067,,True,23
0,1983,-0.455,incon,0.458333333,1.0,1,-0.9915,13,14,3,False,0.93,1,746067,,True,24
1,1292,-0.2446,con,0.458333333,0.857142857,1,0.354,12,13,3,False,0.92,1,746067,,True,25
1,871,-0.1698,con,0.416666667,1.0,4,0.5645,14,18,3,False,0.78,1,746067,,True,26
0,1983,-0.1995,incon,0.416666667,1.0,1,-0.9915,11,12,3,False,0.92,1,746067,,True,27
1,574,,con,0.083333333,0.285714286,3,0.713,1,4,1,False,0.25,1,699104,False,,7
1,460,,con,0.166666667,0.571428571,3,0.77,3,6,1,False,0.5,1,699104,False,,8
1,616,,incon,0.25,0.857142857,2,0.692,5,7,1,False,0.71,1,699104,False,,9
1,480,,con,0.333333333,1.0,1,0.76,7,8,1,False,0.88,1,699104,False,,10
0,481,0.5389,con,0.416666667,1.0,1,-0.2405,9,10,1,False,0.9,1,699104,False,,11
0,424,0.3539,con,0.375,0.857142857,1,-0.212,11,12,1,False,0.92,1,699104,False,,12
1,385,0.3614,incon,0.333333333,0.714285714,1,0.8075,10,11,1,False,0.91,1,699104,False,,13
0,361,0.1869,con,0.416666667,1.0,3,-0.1805,9,12,1,False,0.75,1,699104,False,,14
0,338,0.0011,con,0.375,0.857142857,6,-0.169,11,17,1,False,0.65,1,699104,False,,15
1,268,0.2224,con,0.333333333,0.714285714,1,0.866,10,11,1,False,0.91,1,699104,False,,16
0,1078,0.157,incon,0.416666667,1.0,3,-0.539,9,12,1,False,0.75,1,699104,False,,17
