n1,n2,ratio,sid,RT,ACC,easyness
1.0,9.0,0.11,991426,791.0,1.0,0.6045
2.0,3.0,0.67,991426,638.0,1.0,0.681
1.0,2.0,0.5,991426,951.0,1.0,0.5245
3.0,4.0,0.75,991426,908.0,1.0,0.546
1.0,4.0,0.25,991426,1364.0,1.0,0.318
3.0,9.0,0.33,991426,1437.0,1.0,0.2815
24.0,27.0,0.89,991426,719.0,0.0,-0.3595
25.0,28.0,0.89,991426,789.0,1.0,0.6055
27.0,33.0,0.82,991426,682.0,0.0,-0.341
25.0,28.0,0.89,991426,975.0,1.0,0.5125
27.0,33.0,0.82,991426,771.0,1.0,0.6145
25.0,28.0,0.89,991426,849.0,1.0,0.5755
24.0,27.0,0.89,991426,789.0,1.0,0.6055
,,,736616,,,
23.0,26.0,0.88,736616,803.0,1.0,0.5985
21.0,23.0,0.91,736616,840.0,1.0,0.58
19.0,21.0,0.9,736616,706.0,1.0,0.647
17.0,19.0,0.89,736616,692.0,1.0,0.654
15.0,17.0,0.88,736616,778.0,1.0,0.611
13.0,14.0,0.93,736616,596.0,1.0,0.702
11.0,12.0,0.92,736616,746.0,1.0,0.627
9.0,10.0,0.9,736616,778.0,1.0,0.611
7.0,8.0,0.88,736616,687.0,1.0,0.6565
5.0,7.0,0.71,736616,623.0,1.0,0.6885
3.0,6.0,0.5,736616,541.0,1.0,0.7295
1.0,4.0,0.25,736616,697.0,1.0,0.6515
4.0,6.0,0.67,736616,678.0,1.0,0.661
3.0,11.0,0.27,736616,614.0,1.0,0.693
2.0,6.0,0.33,736616,576.0,1.0,0.712
1.0,4.0,0.25,736616,594.0,1.0,0.703
3.0,9.0,0.33,736616,824.0,1.0,0.588
25.0,28.0,0.89,736616,913.0,1.0,0.5435
27.0,33.0,0.82,736616,825.0,1.0,0.5875
25.0,28.0,0.89,736616,766.0,1.0,0.617
27.0,33.0,0.82,736616,774.0,1.0,0.613
25.0,28.0,0.89,736616,1164.0,1.0,0.418
27.0,33.0,0.82,736616,712.0,1.0,0.644
24.0,27.0,0.89,736616,731.0,1.0,0.6345
4.0,6.0,0.67,646649,1028.0,1.0,0.486
,,,646649,,,
1.0,4.0,0.25,646649,605.0,1.0,0.6975
2.0,6.0,0.33,646649,626.0,1.0,0.687
4.0,11.0,0.36,646649,617.0,1.0,0.6915
6.0,8.0,0.75,646649,828.0,1.0,0.586
8.0,9.0,0.89,646649,884.0,1.0,0.558
10.0,11.0,0.91,646649,697.0,1.0,0.6515
12.0,13.0,0.92,646649,748.0,1.0,0.626
14.0,16.0,0.88,646649,747.0,1.0,0.6265
16.0,18.0,0.89,646649,753.0,1.0,0.6235
18.0,20.0,0.9,646649,756.0,1.0,0.622
20.0,22.0,0.91,646649,747.0,1.0,0.6265
22.0,24.0,0.92,646649,694.0,1.0,0.653
24.0,27.0,0.89,646649,751.0,1.0,0.6245
25.0,28.0,0.89,646649,747.0,1.0,0.6265
27.0,33.0,0.82,646649,632.0,0.0,-0.316
25.0,28.0,0.89,646649,848.0,1.0,0.576
27.0,33.0,0.82,646649,727.0,1.0,0.6365
25.0,28.0,0.89,646649,823.0,1.0,0.5885
24.0,27.0,0.89,646649,686.0,1.0,0.657
3.0,9.0,0.33,646649,900.0,1.0,0.55
1.0,4.0,0.25,646649,674.0,1.0,0.663
2.0,6.0,0.33,646649,747.0,1.0,0.6265
3.0,11.0,0.27,646649,754.0,1.0,0.623
,,,547182,,,
27.0,28.0,0.96,547182,830.0,1.0,0.585
25.0,26.0,0.96,547182,1029.0,1.0,0.4855
23.0,28.0,0.82,547182,711.0,1.0,0.6445
21.0,23.0,0.91,547182,797.0,1.0,0.6015
19.0,21.0,0.9,547182,1196.0,1.0,0.402
17.0,19.0,0.89,547182,927.0,1.0,0.5365
15.0,17.0,0.88,547182,696.0,1.0,0.652
13.0,14.0,0.93,547182,607.0,1.0,0.6965
11.0,12.0,0.92,547182,779.0,1.0,0.6105
10.0,11.0,0.91,547182,550.0,1.0,0.725
9.0,13.0,0.69,547182,504.0,1.0,0.748
7.0,8.0,0.88,547182,564.0,1.0,0.718
5.0,6.0,0.83,547182,786.0,1.0,0.607
3.0,9.0,0.33,547182,775.0,1.0,0.6125
1.0,4.0,0.25,547182,630.0,1.0,0.685
4.0,6.0,0.67,547182,536.0,0.0,-0.268
3.0,11.0,0.27,547182,592.0,1.0,0.704
2.0,6.0,0.33,547182,566.0,1.0,0.717
1.0,4.0,0.25,547182,771.0,1.0,0.6145
3.0,9.0,0.33,547182,830.0,1.0,0.585
25.0,33.0,0.76,547182,1079.0,1.0,0.4605
27.0,28.0,0.96,547182,1987.0,0.0,-0.9935
25.0,33.0,0.76,547182,1987.0,0.0,-0.9935
27.0,28.0,0.96,547182,1987.0,0.0,-0.9935
25.0,33.0,0.76,547182,1987.0,0.0,-0.9935
27.0,28.0,0.96,547182,1987.0,0.0,-0.9935
24.0,27.0,0.89,547182,1987.0,0.0,-0.9935
,,,515097,,,
1.0,4.0,0.25,515097,597.0,1.0,0.7015
3.0,6.0,0.5,515097,553.0,1.0,0.7235
5.0,7.0,0.71,515097,814.0,1.0,0.593
7.0,8.0,0.88,515097,640.0,1.0,0.68
9.0,10.0,0.9,515097,530.0,1.0,0.735
11.0,12.0,0.92,515097,633.0,1.0,0.6835
13.0,14.0,0.93,515097,970.0,1.0,0.515
15.0,17.0,0.88,515097,945.0,1.0,0.5275
17.0,19.0,0.89,515097,801.0,1.0,0.5995
19.0,21.0,0.9,515097,1696.0,1.0,0.152
21.0,23.0,0.91,515097,1055.0,1.0,0.4725
23.0,28.0,0.82,515097,689.0,1.0,0.6555
3.0,9.0,0.33,515097,955.0,1.0,0.5225
25.0,26.0,0.96,515097,888.0,1.0,0.556
27.0,28.0,0.96,515097,616.0,1.0,0.692
25.0,33.0,0.76,515097,647.0,0.0,-0.3235
1.0,4.0,0.25,515097,660.0,1.0,0.67
27.0,28.0,0.96,515097,656.0,1.0,0.672
25.0,33.0,0.76,515097,1011.0,1.0,0.4945
27.0,28.0,0.96,515097,763.0,1.0,0.6185
25.0,33.0,0.76,515097,1024.0,1.0,0.488
2.0,6.0,0.33,515097,566.0,1.0,0.717
24.0,27.0,0.89,515097,996.0,1.0,0.502
3.0,11.0,0.27,515097,690.0,1.0,0.655
4.0,6.0,0.67,515097,692.0,1.0,0.654
4.0,6.0,0.67,296680,667.0,1.0,0.6665
,,,296680,,,
1.0,4.0,0.25,296680,558.0,1.0,0.721
3.0,6.0,0.5,296680,685.0,1.0,0.6575
5.0,7.0,0.71,296680,499.0,1.0,0.7505
7.0,8.0,0.88,296680,471.0,1.0,0.7645
9.0,10.0,0.9,296680,489.0,1.0,0.7555
11.0,12.0,0.92,296680,619.0,1.0,0.6905
13.0,14.0,0.93,296680,673.0,0.0,-0.3365
15.0,17.0,0.88,296680,562.0,1.0,0.719
14.0,16.0,0.88,296680,711.0,1.0,0.6445
16.0,18.0,0.89,296680,891.0,1.0,0.5545
18.0,20.0,0.9,296680,709.0,1.0,0.6455
20.0,22.0,0.91,296680,875.0,1.0,0.5625
22.0,24.0,0.92,296680,872.0,1.0,0.564
24.0,27.0,0.89,296680,923.0,1.0,0.5385
25.0,28.0,0.89,296680,806.0,1.0,0.597
27.0,33.0,0.82,296680,1211.0,1.0,0.3945
25.0,28.0,0.89,296680,668.0,1.0,0.666
27.0,33.0,0.82,296680,914.0,1.0,0.543
25.0,28.0,0.89,296680,747.0,1.0,0.6265
24.0,27.0,0.89,296680,817.0,1.0,0.5915
3.0,9.0,0.33,296680,945.0,1.0,0.5275
1.0,4.0,0.25,296680,637.0,1.0,0.6815
2.0,6.0,0.33,296680,488.0,1.0,0.756
3.0,11.0,0.27,296680,675.0,1.0,0.6625
3.0,9.0,0.33,875151,487.0,0.0,-0.2435
1.0,4.0,0.25,875151,456.0,1.0,0.772
3.0,9.0,0.33,875151,443.0,1.0,0.7785
2.0,6.0,0.33,875151,456.0,0.0,-0.228
3.0,11.0,0.27,875151,501.0,1.0,0.7495
,,,875151,,,
1.0,4.0,0.25,875151,272.0,1.0,0.864
3.0,6.0,0.5,875151,426.0,1.0,0.787
5.0,7.0,0.71,875151,381.0,0.0,-0.1905
7.0,8.0,0.88,875151,354.0,0.0,-0.177
6.0,13.0,0.46,875151,375.0,1.0,0.8125
5.0,7.0,0.71,875151,449.0,0.0,-0.2245
7.0,8.0,0.88,875151,573.0,0.0,-0.2865
6.0,13.0,0.46,875151,577.0,1.0,0.7115
7.0,8.0,0.88,875151,470.0,1.0,0.765
9.0,10.0,0.9,875151,369.0,1.0,0.8155
7.0,9.0,0.78,875151,323.0,1.0,0.8385
6.0,7.0,0.86,875151,362.0,1.0,0.819
8.0,9.0,0.89,875151,375.0,0.0,-0.1875
5.0,6.0,0.83,875151,419.0,0.0,-0.2095
3.0,9.0,0.33,436385,966.0,1.0,0.517
1.0,4.0,0.25,436385,560.0,1.0,0.72
3.0,6.0,0.5,436385,512.0,1.0,0.744
5.0,7.0,0.71,436385,594.0,1.0,0.703
7.0,8.0,0.88,436385,556.0,1.0,0.722
9.0,10.0,0.9,436385,549.0,1.0,0.7255
11.0,12.0,0.92,436385,540.0,1.0,0.73
13.0,14.0,0.93,436385,456.0,0.0,-0.228
15.0,17.0,0.88,436385,562.0,0.0,-0.281
14.0,16.0,0.88,436385,623.0,1.0,0.6885
13.0,17.0,0.76,436385,677.0,1.0,0.6615
15.0,22.0,0.68,436385,658.0,1.0,0.671
17.0,19.0,0.89,436385,796.0,1.0,0.602
19.0,21.0,0.9,436385,789.0,0.0,-0.3945
21.0,23.0,0.91,436385,603.0,1.0,0.6985
20.0,22.0,0.91,436385,737.0,1.0,0.6315
1.0,4.0,0.25,436385,723.0,1.0,0.6385
22.0,24.0,0.92,436385,652.0,1.0,0.674
2.0,6.0,0.33,436385,661.0,1.0,0.6695
24.0,27.0,0.89,436385,770.0,1.0,0.615
25.0,28.0,0.89,436385,750.0,0.0,-0.375
27.0,33.0,0.82,436385,733.0,1.0,0.6335
3.0,11.0,0.27,436385,549.0,1.0,0.7255
25.0,28.0,0.89,436385,729.0,1.0,0.6355
27.0,33.0,0.82,436385,744.0,1.0,0.628
25.0,28.0,0.89,436385,664.0,1.0,0.668
24.0,27.0,0.89,436385,636.0,1.0,0.682
4.0,6.0,0.67,436385,692.0,1.0,0.654
,,,436385,,,
4.0,6.0,0.67,706913,583.0,1.0,0.7085
3.0,11.0,0.27,706913,640.0,1.0,0.68
,,,706913,,,
1.0,4.0,0.25,706913,625.0,1.0,0.6875
3.0,6.0,0.5,706913,965.0,1.0,0.5175
5.0,7.0,0.71,706913,818.0,1.0,0.591
7.0,8.0,0.88,706913,650.0,1.0,0.675
9.0,10.0,0.9,706913,517.0,1.0,0.7415
11.0,12.0,0.92,706913,601.0,1.0,0.6995
13.0,14.0,0.93,706913,809.0,1.0,0.5955
15.0,17.0,0.88,706913,944.0,1.0,0.528
17.0,19.0,0.89,706913,732.0,1.0,0.634
19.0,21.0,0.9,706913,925.0,1.0,0.5375
21.0,23.0,0.91,706913,921.0,1.0,0.5395
23.0,26.0,0.88,706913,768.0,1.0,0.616
25.0,28.0,0.89,706913,809.0,1.0,0.5955
27.0,33.0,0.82,706913,697.0,0.0,-0.3485
3.0,9.0,0.33,706913,1624.0,1.0,0.188
25.0,28.0,0.89,706913,942.0,1.0,0.529
27.0,33.0,0.82,706913,851.0,1.0,0.5745
25.0,28.0,0.89,706913,851.0,1.0,0.5745
27.0,33.0,0.82,706913,1114.0,1.0,0.443
1.0,4.0,0.25,706913,1368.0,1.0,0.316
24.0,27.0,0.89,706913,979.0,1.0,0.5105
2.0,8.0,0.25,706913,700.0,1.0,0.65
,,,466774,,,
23.0,26.0,0.88,466774,657.0,1.0,0.6715
21.0,23.0,0.91,466774,654.0,1.0,0.673
20.0,22.0,0.91,466774,646.0,1.0,0.677
18.0,20.0,0.9,466774,1045.0,1.0,0.4775
16.0,18.0,0.89,466774,556.0,1.0,0.722
14.0,16.0,0.88,466774,722.0,1.0,0.639
13.0,14.0,0.93,466774,799.0,1.0,0.6005
11.0,12.0,0.92,466774,1029.0,1.0,0.4855
9.0,10.0,0.9,466774,558.0,1.0,0.721
7.0,8.0,0.88,466774,847.0,1.0,0.5765
5.0,7.0,0.71,466774,888.0,1.0,0.556
6.0,13.0,0.46,466774,480.0,1.0,0.76
7.0,8.0,0.88,466774,420.0,0.0,-0.21
5.0,7.0,0.71,466774,403.0,0.0,-0.2015
3.0,6.0,0.5,466774,392.0,1.0,0.804
1.0,4.0,0.25,466774,572.0,1.0,0.714
4.0,6.0,0.67,466774,777.0,1.0,0.6115
3.0,11.0,0.27,466774,591.0,1.0,0.7045
2.0,6.0,0.33,466774,512.0,1.0,0.744
1.0,4.0,0.25,466774,535.0,1.0,0.7325
3.0,9.0,0.33,466774,723.0,1.0,0.6385
25.0,28.0,0.89,466774,609.0,1.0,0.6955
27.0,33.0,0.82,466774,505.0,0.0,-0.2525
25.0,28.0,0.89,466774,493.0,1.0,0.7535
27.0,33.0,0.82,466774,547.0,1.0,0.7265
25.0,28.0,0.89,466774,679.0,1.0,0.6605
27.0,33.0,0.82,466774,669.0,1.0,0.6655
24.0,27.0,0.89,466774,1014.0,1.0,0.493
3.0,9.0,0.33,703279,1984.0,0.0,-0.992
1.0,4.0,0.25,703279,1985.0,0.0,-0.9925
3.0,9.0,0.33,703279,1967.0,0.0,-0.9835
1.0,4.0,0.25,703279,1982.0,0.0,-0.991
3.0,9.0,0.33,703279,1966.0,0.0,-0.983
3.0,9.0,0.33,860701,1538.0,1.0,0.231
1.0,4.0,0.25,860701,729.0,1.0,0.6355
3.0,6.0,0.5,860701,629.0,1.0,0.6855
5.0,7.0,0.71,860701,695.0,1.0,0.6525
7.0,8.0,0.88,860701,615.0,1.0,0.6925
9.0,10.0,0.9,860701,537.0,1.0,0.7315
11.0,12.0,0.92,860701,801.0,1.0,0.5995
13.0,14.0,0.93,860701,627.0,1.0,0.6865
15.0,17.0,0.88,860701,684.0,0.0,-0.342
17.0,19.0,0.89,860701,634.0,1.0,0.683
16.0,18.0,0.89,860701,750.0,1.0,0.625
18.0,20.0,0.9,860701,800.0,1.0,0.6
20.0,22.0,0.91,860701,724.0,1.0,0.638
22.0,24.0,0.92,860701,761.0,1.0,0.6195
24.0,27.0,0.89,860701,583.0,0.0,-0.2915
25.0,28.0,0.89,860701,667.0,1.0,0.6665
27.0,33.0,0.82,860701,851.0,0.0,-0.4255
25.0,28.0,0.89,860701,762.0,1.0,0.619
1.0,4.0,0.25,860701,1138.0,1.0,0.431
27.0,33.0,0.82,860701,808.0,0.0,-0.404
25.0,28.0,0.89,860701,1019.0,1.0,0.4905
3.0,4.0,0.75,860701,656.0,1.0,0.672
24.0,27.0,0.89,860701,1064.0,1.0,0.468
2.0,6.0,0.33,860701,742.0,1.0,0.629
3.0,11.0,0.27,860701,848.0,1.0,0.576
,,,860701,,,
3.0,9.0,0.33,592789,1983.0,0.0,-0.9915
1.0,4.0,0.25,592789,1531.0,1.0,0.2345
3.0,9.0,0.33,592789,625.0,1.0,0.6875
1.0,4.0,0.25,592789,446.0,1.0,0.777
2.0,6.0,0.33,592789,448.0,1.0,0.776
,,,592789,,,
1.0,4.0,0.25,592789,573.0,1.0,0.7135
3.0,6.0,0.5,592789,639.0,1.0,0.6805
5.0,7.0,0.71,592789,503.0,1.0,0.7485
7.0,8.0,0.88,592789,445.0,1.0,0.7775
9.0,10.0,0.9,592789,456.0,1.0,0.772
11.0,12.0,0.92,592789,612.0,1.0,0.694
13.0,14.0,0.93,592789,582.0,1.0,0.709
15.0,17.0,0.88,592789,672.0,1.0,0.664
17.0,19.0,0.89,592789,513.0,0.0,-0.2565
19.0,21.0,0.9,592789,658.0,1.0,0.671
18.0,20.0,0.9,592789,823.0,1.0,0.5885
20.0,22.0,0.91,592789,756.0,1.0,0.622
22.0,24.0,0.92,592789,545.0,1.0,0.7275
24.0,27.0,0.89,592789,436.0,0.0,-0.218
25.0,28.0,0.89,592789,486.0,1.0,0.757
27.0,33.0,0.82,592789,548.0,1.0,0.726
25.0,28.0,0.89,592789,614.0,1.0,0.693
27.0,33.0,0.82,592789,541.0,1.0,0.7295
25.0,28.0,0.89,592789,636.0,1.0,0.682
24.0,27.0,0.89,592789,536.0,0.0,-0.268
1.0,4.0,0.25,876977,1143.0,1.0,0.4285
3.0,9.0,0.33,876977,1983.0,0.0,-0.9915
2.0,8.0,0.25,876977,1869.0,1.0,0.0655
1.0,4.0,0.25,876977,958.0,1.0,0.521
3.0,9.0,0.33,876977,1555.0,1.0,0.2225
,,,876977,,,
1.0,4.0,0.25,876977,584.0,1.0,0.708
3.0,6.0,0.5,876977,544.0,1.0,0.728
5.0,7.0,0.71,876977,827.0,1.0,0.5865
7.0,8.0,0.88,876977,943.0,1.0,0.5285
9.0,10.0,0.9,876977,822.0,1.0,0.589
11.0,12.0,0.92,876977,866.0,1.0,0.567
13.0,14.0,0.93,876977,902.0,0.0,-0.451
15.0,17.0,0.88,876977,1469.0,1.0,0.2655
14.0,16.0,0.88,876977,1485.0,1.0,0.2575
15.0,17.0,0.88,876977,772.0,1.0,0.614
16.0,18.0,0.89,876977,1166.0,1.0,0.417
18.0,20.0,0.9,876977,1215.0,1.0,0.3925
19.0,21.0,0.9,876977,1145.0,1.0,0.4275
20.0,22.0,0.91,876977,1016.0,1.0,0.492
22.0,27.0,0.81,876977,1537.0,1.0,0.2315
21.0,23.0,0.91,876977,985.0,1.0,0.5075
23.0,28.0,0.82,876977,885.0,1.0,0.5575
25.0,26.0,0.96,876977,990.0,1.0,0.505
27.0,28.0,0.96,876977,856.0,1.0,0.572
25.0,33.0,0.76,876977,1323.0,0.0,-0.6615
27.0,28.0,0.96,876977,1325.0,1.0,0.3375
25.0,33.0,0.76,876977,1285.0,1.0,0.3575
27.0,28.0,0.96,876977,1983.0,0.0,-0.9915
25.0,33.0,0.76,876977,954.0,1.0,0.523
24.0,27.0,0.89,876977,994.0,1.0,0.503
,,,607782,,,
22.0,24.0,0.92,607782,916.0,1.0,0.542
20.0,22.0,0.91,607782,621.0,1.0,0.6895
18.0,20.0,0.9,607782,917.0,1.0,0.5415
16.0,18.0,0.89,607782,605.0,1.0,0.6975
17.0,19.0,0.89,607782,639.0,1.0,0.6805
15.0,17.0,0.88,607782,669.0,0.0,-0.3345
13.0,14.0,0.93,607782,862.0,1.0,0.569
11.0,12.0,0.92,607782,649.0,1.0,0.6755
9.0,10.0,0.9,607782,605.0,1.0,0.6975
7.0,8.0,0.88,607782,591.0,1.0,0.7045
5.0,7.0,0.71,607782,646.0,1.0,0.677
3.0,6.0,0.5,607782,504.0,1.0,0.748
1.0,4.0,0.25,607782,447.0,1.0,0.7765
4.0,6.0,0.67,607782,613.0,1.0,0.6935
3.0,11.0,0.27,607782,454.0,1.0,0.773
2.0,6.0,0.33,607782,499.0,1.0,0.7505
1.0,4.0,0.25,607782,548.0,1.0,0.726
3.0,9.0,0.33,607782,955.0,1.0,0.5225
24.0,27.0,0.89,607782,973.0,1.0,0.5135
25.0,28.0,0.89,607782,713.0,1.0,0.6435
27.0,33.0,0.82,607782,669.0,0.0,-0.3345
25.0,28.0,0.89,607782,1225.0,1.0,0.3875
27.0,33.0,0.82,607782,939.0,1.0,0.5305
25.0,28.0,0.89,607782,852.0,1.0,0.574
24.0,27.0,0.89,607782,918.0,1.0,0.541
3.0,5.0,0.6,102323,697.0,1.0,0.6515
,,,102323,,,
1.0,4.0,0.25,102323,542.0,1.0,0.729
3.0,6.0,0.5,102323,507.0,1.0,0.7465
5.0,7.0,0.71,102323,603.0,0.0,-0.3015
7.0,8.0,0.88,102323,666.0,1.0,0.667
6.0,13.0,0.46,102323,675.0,1.0,0.6625
3.0,9.0,0.33,102323,1088.0,1.0,0.456
8.0,9.0,0.89,102323,704.0,1.0,0.648
10.0,11.0,0.91,102323,945.0,1.0,0.5275
12.0,13.0,0.92,102323,876.0,1.0,0.562
1.0,4.0,0.25,102323,801.0,1.0,0.5995
14.0,16.0,0.88,102323,761.0,0.0,-0.3805
3.0,4.0,0.75,102323,850.0,1.0,0.575
16.0,18.0,0.89,102323,675.0,1.0,0.6625
2.0,9.0,0.22,102323,664.0,1.0,0.668
15.0,17.0,0.88,102323,1292.0,1.0,0.354
17.0,19.0,0.89,102323,725.0,1.0,0.6375
19.0,21.0,0.9,102323,913.0,1.0,0.5435
21.0,23.0,0.91,102323,668.0,0.0,-0.334
23.0,26.0,0.88,102323,947.0,1.0,0.5265
22.0,24.0,0.92,102323,955.0,1.0,0.5225
24.0,27.0,0.89,102323,1054.0,1.0,0.473
25.0,28.0,0.89,102323,850.0,1.0,0.575
27.0,33.0,0.82,102323,1354.0,1.0,0.323
25.0,28.0,0.89,102323,1417.0,1.0,0.2915
27.0,33.0,0.82,102323,778.0,1.0,0.611
25.0,28.0,0.89,102323,834.0,1.0,0.583
24.0,27.0,0.89,102323,1390.0,1.0,0.305
,,,816770,,,
5.0,7.0,0.71,816770,1547.0,1.0,0.2265
6.0,13.0,0.46,816770,1870.0,1.0,0.065
7.0,8.0,0.88,816770,963.0,0.0,-0.4815
5.0,7.0,0.71,816770,1080.0,0.0,-0.54
3.0,6.0,0.5,816770,876.0,1.0,0.562
1.0,9.0,0.11,816770,930.0,1.0,0.535
1.0,4.0,0.25,816770,934.0,1.0,0.533
2.0,6.0,0.33,816770,1070.0,1.0,0.465
3.0,9.0,0.33,816770,996.0,0.0,-0.498
1.0,4.0,0.25,816770,926.0,1.0,0.537
3.0,9.0,0.33,816770,1968.0,0.0,-0.984
4.0,6.0,0.67,816770,1252.0,1.0,0.374
5.0,7.0,0.71,816770,1656.0,1.0,0.172
7.0,8.0,0.88,816770,1099.0,0.0,-0.5495
5.0,10.0,0.5,816770,1938.0,1.0,0.031
4.0,5.0,0.8,816770,1182.0,1.0,0.409
6.0,8.0,0.75,816770,1306.0,1.0,0.347
3.0,4.0,0.75,816770,1417.0,0.0,-0.7085
,,,386521,,,
3.0,9.0,0.33,386521,880.0,1.0,0.56
1.0,4.0,0.25,386521,1370.0,1.0,0.315
3.0,9.0,0.33,386521,1508.0,1.0,0.246
1.0,4.0,0.25,386521,1803.0,0.0,-0.9015
3.0,9.0,0.33,386521,1986.0,0.0,-0.993
3.0,4.0,0.75,386521,1068.0,1.0,0.466
2.0,6.0,0.33,386521,935.0,1.0,0.5325
4.0,8.0,0.5,386521,1662.0,1.0,0.169
2.0,13.0,0.15,386521,1466.0,1.0,0.267
1.0,3.0,0.33,386521,902.0,1.0,0.549
3.0,4.0,0.75,386521,1114.0,1.0,0.443
1.0,3.0,0.33,386521,844.0,1.0,0.578
,,,572942,,,
12.0,13.0,0.92,572942,1983.0,0.0,-0.9915
10.0,11.0,0.91,572942,1983.0,0.0,-0.9915
11.0,12.0,0.92,572942,629.0,1.0,0.6855
9.0,10.0,0.9,572942,433.0,0.0,-0.2165
7.0,8.0,0.88,572942,412.0,1.0,0.794
5.0,7.0,0.71,572942,539.0,1.0,0.7305
3.0,6.0,0.5,572942,388.0,1.0,0.806
1.0,4.0,0.25,572942,364.0,1.0,0.818
4.0,6.0,0.67,572942,448.0,1.0,0.776
3.0,11.0,0.27,572942,411.0,1.0,0.7945
2.0,6.0,0.33,572942,355.0,1.0,0.8225
1.0,4.0,0.25,572942,380.0,1.0,0.81
3.0,9.0,0.33,572942,406.0,1.0,0.797
3.0,9.0,0.33,572942,502.0,1.0,0.749
11.0,12.0,0.92,572942,1967.0,0.0,-0.9835
12.0,13.0,0.92,572942,1983.0,0.0,-0.9915
14.0,18.0,0.78,572942,1983.0,0.0,-0.9915
12.0,16.0,0.75,572942,1059.0,1.0,0.4705
11.0,12.0,0.92,572942,350.0,1.0,0.825
13.0,15.0,0.87,572942,486.0,1.0,0.757
10.0,11.0,0.91,572942,473.0,1.0,0.7635
3.0,9.0,0.33,670985,452.0,1.0,0.774
1.0,4.0,0.25,670985,416.0,1.0,0.792
2.0,6.0,0.33,670985,389.0,1.0,0.8055
3.0,11.0,0.27,670985,443.0,1.0,0.7785
4.0,6.0,0.67,670985,472.0,1.0,0.764
,,,670985,,,
1.0,4.0,0.25,670985,396.0,1.0,0.802
3.0,6.0,0.5,670985,442.0,1.0,0.779
5.0,7.0,0.71,670985,374.0,0.0,-0.187
7.0,8.0,0.88,670985,493.0,1.0,0.7535
6.0,13.0,0.46,670985,416.0,1.0,0.792
8.0,9.0,0.89,670985,502.0,1.0,0.749
10.0,11.0,0.91,670985,471.0,1.0,0.7645
12.0,13.0,0.92,670985,561.0,1.0,0.7195
14.0,16.0,0.88,670985,474.0,1.0,0.763
16.0,18.0,0.89,670985,517.0,1.0,0.7415
18.0,20.0,0.9,670985,526.0,1.0,0.737
20.0,22.0,0.91,670985,631.0,1.0,0.6845
22.0,24.0,0.92,670985,516.0,1.0,0.742
24.0,27.0,0.89,670985,559.0,1.0,0.7205
25.0,28.0,0.89,670985,431.0,0.0,-0.2155
27.0,33.0,0.82,670985,571.0,1.0,0.7145
25.0,28.0,0.89,670985,419.0,1.0,0.7905
27.0,33.0,0.82,670985,520.0,0.0,-0.26
25.0,28.0,0.89,670985,472.0,1.0,0.764
24.0,27.0,0.89,670985,556.0,1.0,0.722
,,,362608,,,
4.0,9.0,0.44,362608,484.0,1.0,
3.0,4.0,0.75,362608,492.0,1.0,
2.0,3.0,0.67,362608,631.0,1.0,
24.0,36.0,0.67,362608,627.0,1.0,
23.0,46.0,0.5,362608,638.0,1.0,
22.0,67.0,0.33,362608,534.0,1.0,
21.0,84.0,0.25,362608,526.0,1.0,
20.0,22.0,0.91,362608,691.0,1.0,
19.0,25.0,0.76,362608,633.0,1.0,
18.0,24.0,0.75,362608,496.0,1.0,
17.0,26.0,0.65,362608,503.0,1.0,
16.0,32.0,0.5,362608,492.0,1.0,
15.0,45.0,0.33,362608,565.0,1.0,
14.0,56.0,0.25,362608,541.0,1.0,
13.0,14.0,0.93,362608,566.0,1.0,
12.0,16.0,0.75,362608,525.0,1.0,
11.0,20.0,0.55,362608,551.0,1.0,
10.0,15.0,0.67,362608,626.0,1.0,
9.0,18.0,0.5,362608,487.0,1.0,
8.0,24.0,0.33,362608,527.0,1.0,
7.0,28.0,0.25,362608,569.0,1.0,
6.0,12.0,0.5,362608,545.0,1.0,
5.0,7.0,0.71,362608,554.0,1.0,
4.0,10.0,0.4,362608,446.0,1.0,
3.0,5.0,0.6,362608,503.0,1.0,
2.0,4.0,0.5,362608,543.0,1.0,
24.0,73.0,0.33,362608,718.0,1.0,
23.0,92.0,0.25,362608,665.0,1.0,
22.0,24.0,0.92,362608,695.0,1.0,
21.0,28.0,0.75,362608,427.0,1.0,
22.0,24.0,0.92,362608,398.0,0.0,
21.0,28.0,0.75,362608,502.0,1.0,
20.0,27.0,0.74,362608,542.0,1.0,
19.0,29.0,0.66,362608,602.0,1.0,
18.0,36.0,0.5,362608,545.0,1.0,
17.0,52.0,0.33,362608,453.0,1.0,
16.0,64.0,0.25,362608,641.0,1.0,
15.0,17.0,0.88,362608,521.0,1.0,
14.0,19.0,0.74,362608,528.0,1.0,
13.0,17.0,0.76,362608,504.0,1.0,
12.0,18.0,0.67,362608,395.0,1.0,
11.0,22.0,0.5,362608,481.0,1.0,
10.0,30.0,0.33,362608,504.0,1.0,
9.0,36.0,0.25,362608,410.0,1.0,
8.0,14.0,0.57,362608,597.0,1.0,
7.0,9.0,0.78,362608,608.0,1.0,
6.0,8.0,0.75,362608,354.0,1.0,
5.0,13.0,0.38,362608,422.0,1.0,
4.0,8.0,0.5,362608,392.0,1.0,
3.0,9.0,0.33,362608,461.0,1.0,
,,,362608,,,
4.0,5.0,0.8,362608,476.0,1.0,
